id_student,code_module,code_presentation,registration_offset_days,dropout,early_assessment_count,early_assessment_score_mean,early_assessment_score_std,early_assessment_scheduled_count,early_assessment_submission_rate
343911,DDD,2013J,-87.0,0,2,70.0,4.242640687119285,2,1.0
344474,DDD,2013J,-45.0,0,2,71.5,10.606601717798213,2,1.0
346333,DDD,2013J,-54.0,0,2,78.5,17.67766952966369,2,1.0
348050,DDD,2013J,-164.0,0,2,87.5,3.5355339059327378,2,1.0
348547,DDD,2013J,-199.0,1,2,81.0,11.313708498984761,2,1.0
349182,DDD,2013J,-68.0,0,0,,0.0,0,0.0
349710,DDD,2013J,-19.0,1,1,71.0,0.0,2,0.5
350164,DDD,2013J,-65.0,1,0,,0.0,0,0.0
350644,DDD,2013J,-39.0,0,1,91.0,0.0,2,0.5
350929,DDD,2013J,-141.0,0,2,94.0,2.8284271247461903,2,1.0
350949,DDD,2013J,-74.0,1,2,72.0,4.242640687119285,2,1.0
352051,DDD,2013J,-96.0,0,2,79.0,8.48528137423857,2,1.0
352641,DDD,2013J,-190.0,1,0,,0.0,0,0.0
352771,DDD,2013J,-73.0,0,2,84.5,0.7071067811865476,2,1.0
355510,DDD,2013J,-177.0,0,2,82.0,5.656854249492381,2,1.0
356274,DDD,2013J,-71.0,0,0,,0.0,0,0.0
358504,DDD,2013J,-127.0,0,2,75.0,9.899494936611665,2,1.0
359855,DDD,2013J,-38.0,1,2,83.0,9.899494936611665,2,1.0
359943,DDD,2013J,-82.0,0,2,66.0,7.0710678118654755,2,1.0
361243,DDD,2013J,-43.0,0,2,65.0,19.79898987322333,2,1.0
361282,DDD,2013J,-36.0,0,2,68.5,12.020815280171307,2,1.0
361889,DDD,2013J,-81.0,1,2,73.0,11.313708498984761,2,1.0
362647,DDD,2013J,-115.0,0,1,65.0,0.0,2,0.5
363990,DDD,2013J,-39.0,0,1,29.0,0.0,2,0.5
364239,DDD,2013J,-169.0,0,2,87.0,4.242640687119285,2,1.0
364547,DDD,2013J,-44.0,0,2,78.0,12.727922061357855,2,1.0
364770,DDD,2013J,-49.0,0,2,90.5,7.7781745930520225,2,1.0
365239,DDD,2013J,-184.0,1,0,,0.0,0,0.0
365893,DDD,2013J,-110.0,1,2,52.5,10.606601717798213,2,1.0
365939,DDD,2013J,-117.0,0,0,,0.0,0,0.0
366267,DDD,2013J,6.0,1,2,56.5,2.1213203435596424,2,1.0
366449,DDD,2013J,-39.0,0,2,83.5,4.949747468305833,2,1.0
366535,DDD,2013J,-54.0,1,0,,0.0,0,0.0
366987,DDD,2013J,-36.0,0,2,85.5,10.606601717798213,2,1.0
367045,DDD,2013J,-187.0,1,0,,0.0,0,0.0
368106,DDD,2013J,-122.0,0,2,43.5,16.263455967290593,2,1.0
368436,DDD,2013J,-130.0,0,2,77.0,0.0,2,1.0
369319,DDD,2013J,-171.0,0,2,74.5,6.363961030678928,2,1.0
370294,DDD,2013J,-199.0,0,2,92.5,3.5355339059327378,2,1.0
370336,DDD,2013J,-121.0,1,0,,0.0,0,0.0
370367,DDD,2013J,-54.0,1,2,74.0,1.4142135623730951,2,1.0
370920,DDD,2013J,-172.0,1,0,,0.0,0,0.0
371362,DDD,2013J,-131.0,1,0,,0.0,0,0.0
371679,DDD,2013J,-31.0,1,2,34.5,12.020815280171307,2,1.0
373237,DDD,2013J,-71.0,0,2,54.0,5.656854249492381,2,1.0
373280,DDD,2013J,-45.0,1,1,63.0,0.0,2,0.5
374636,DDD,2013J,-141.0,0,2,75.0,9.899494936611665,2,1.0
376067,DDD,2013J,-201.0,1,0,,0.0,0,0.0
378825,DDD,2013J,-29.0,0,2,68.0,5.656854249492381,2,1.0
379023,DDD,2013J,-117.0,0,2,65.5,2.1213203435596424,2,1.0
379124,DDD,2013J,-45.0,0,1,69.0,0.0,2,0.5
380138,DDD,2013J,-44.0,0,1,37.0,0.0,2,0.5
380239,DDD,2013J,-148.0,0,2,84.0,7.0710678118654755,2,1.0
380253,DDD,2013J,-39.0,0,2,79.0,9.899494936611665,2,1.0
380429,DDD,2013J,-65.0,0,2,82.5,4.949747468305833,2,1.0
380662,DDD,2013J,-127.0,0,2,67.5,13.435028842544403,2,1.0
381539,DDD,2013J,-99.0,1,2,61.0,25.45584412271571,2,1.0
382378,DDD,2013J,-61.0,0,2,65.0,2.8284271247461903,2,1.0
382742,DDD,2013J,-101.0,0,1,47.0,0.0,2,0.5
382879,DDD,2013J,-61.0,0,0,,0.0,0,0.0
383694,DDD,2013J,-64.0,0,2,86.0,4.242640687119285,2,1.0
383785,DDD,2013J,-38.0,1,1,42.0,0.0,2,0.5
383978,DDD,2013J,-36.0,0,2,63.5,7.7781745930520225,2,1.0
384153,DDD,2013J,-95.0,1,2,84.5,2.1213203435596424,2,1.0
384999,DDD,2013J,-68.0,1,2,81.5,4.949747468305833,2,1.0
385218,DDD,2013J,-110.0,0,2,66.0,9.899494936611665,2,1.0
385495,DDD,2013J,-68.0,1,2,83.0,4.242640687119285,2,1.0
385937,DDD,2013J,-141.0,0,2,93.5,3.5355339059327378,2,1.0
386912,DDD,2013J,-43.0,1,0,,0.0,0,0.0
387359,DDD,2013J,-45.0,1,2,66.5,38.890872965260115,2,1.0
387453,DDD,2013J,-205.0,1,0,,0.0,0,0.0
388947,DDD,2013J,-199.0,0,2,88.0,16.97056274847714,2,1.0
389025,DDD,2013J,-65.0,0,2,87.0,1.4142135623730951,2,1.0
389362,DDD,2013J,-103.0,0,2,71.5,2.1213203435596424,2,1.0
389639,DDD,2013J,-39.0,0,2,91.0,1.4142135623730951,2,1.0
390029,DDD,2013J,-29.0,0,2,88.0,2.8284271247461903,2,1.0
390556,DDD,2013J,-39.0,1,2,68.0,9.899494936611665,2,1.0
390690,DDD,2013J,-59.0,0,2,89.0,0.0,2,1.0
391537,DDD,2013J,-32.0,0,2,35.0,1.4142135623730951,2,1.0
391578,DDD,2013J,-58.0,0,2,80.0,1.4142135623730951,2,1.0
391638,DDD,2013J,-67.0,1,0,,0.0,0,0.0
392626,DDD,2013J,-100.0,0,2,69.0,2.8284271247461903,2,1.0
392664,DDD,2013J,-86.0,0,2,65.5,6.363961030678928,2,1.0
392713,DDD,2013J,-23.0,0,0,,0.0,0,0.0
392890,DDD,2013J,-37.0,0,2,82.0,8.48528137423857,2,1.0
394076,DDD,2013J,-200.0,1,1,70.0,0.0,2,0.5
394384,DDD,2013J,-34.0,0,1,58.0,0.0,2,0.5
394951,DDD,2013J,-58.0,1,2,61.5,9.192388155425117,2,1.0
396028,DDD,2013J,-162.0,0,0,,0.0,0,0.0
396210,DDD,2013J,-30.0,0,2,75.5,6.363961030678928,2,1.0
396292,DDD,2013J,-71.0,0,2,87.5,0.7071067811865476,2,1.0
396668,DDD,2013J,-163.0,0,2,77.0,9.899494936611665,2,1.0
398529,DDD,2013J,-79.0,1,2,56.5,2.1213203435596424,2,1.0
399203,DDD,2013J,-36.0,1,1,17.0,0.0,2,0.5
399453,DDD,2013J,-34.0,0,2,55.0,25.45584412271571,2,1.0
399794,DDD,2013J,-67.0,0,1,66.0,0.0,2,0.5
399843,DDD,2013J,-82.0,0,1,49.0,0.0,2,0.5
399863,DDD,2013J,-134.0,1,0,,0.0,0,0.0
399935,DDD,2013J,-33.0,0,2,52.5,21.920310216782973,2,1.0
400942,DDD,2013J,-37.0,1,2,54.0,2.8284271247461903,2,1.0
401947,DDD,2013J,-102.0,1,1,63.0,0.0,2,0.5
402210,DDD,2013J,-64.0,0,2,72.0,4.242640687119285,2,1.0
402433,DDD,2013J,-39.0,0,2,56.5,17.67766952966369,2,1.0
403052,DDD,2013J,-22.0,0,2,35.5,4.949747468305833,2,1.0
405336,DDD,2013J,-137.0,0,0,,0.0,0,0.0
405784,DDD,2013J,-19.0,1,2,61.5,4.949747468305833,2,1.0
406224,DDD,2013J,-25.0,0,2,54.0,7.0710678118654755,2,1.0
406498,DDD,2013J,-145.0,0,2,71.0,1.4142135623730951,2,1.0
407374,DDD,2013J,-143.0,0,2,90.5,2.1213203435596424,2,1.0
408061,DDD,2013J,-38.0,0,2,65.5,3.5355339059327378,2,1.0
408239,DDD,2013J,-171.0,0,2,79.5,3.5355339059327378,2,1.0
408817,DDD,2013J,-191.0,0,2,77.0,8.48528137423857,2,1.0
409056,DDD,2013J,-199.0,1,2,81.0,2.8284271247461903,2,1.0
409105,DDD,2013J,-173.0,0,0,,0.0,0,0.0
409794,DDD,2013J,-121.0,1,0,,0.0,0,0.0
409880,DDD,2013J,-38.0,0,2,70.0,2.8284271247461903,2,1.0
409953,DDD,2013J,-58.0,0,2,67.5,16.263455967290593,2,1.0
410084,DDD,2013J,-129.0,0,2,42.0,5.656854249492381,2,1.0
410767,DDD,2013J,-202.0,1,2,80.5,4.949747468305833,2,1.0
411707,DDD,2013J,-29.0,0,2,78.0,2.8284271247461903,2,1.0
411730,DDD,2013J,-87.0,1,0,,0.0,0,0.0
412175,DDD,2013J,-56.0,1,2,61.0,11.313708498984761,2,1.0
412618,DDD,2013J,-60.0,0,2,89.5,2.1213203435596424,2,1.0
414077,DDD,2013J,-148.0,1,0,,0.0,0,0.0
414247,DDD,2013J,-156.0,0,2,79.0,1.4142135623730951,2,1.0
415151,DDD,2013J,-72.0,1,1,26.0,0.0,2,0.5
415187,DDD,2013J,-130.0,1,1,32.0,0.0,2,0.5
416243,DDD,2013J,-130.0,0,2,64.5,9.192388155425117,2,1.0
416500,DDD,2013J,-68.0,0,2,62.0,1.4142135623730951,2,1.0
418159,DDD,2013J,-89.0,1,2,73.5,14.849242404917497,2,1.0
418397,DDD,2013J,-24.0,0,2,87.0,4.242640687119285,2,1.0
419192,DDD,2013J,-38.0,0,2,56.5,14.849242404917497,2,1.0
419517,DDD,2013J,-37.0,0,2,86.5,6.363961030678928,2,1.0
419822,DDD,2013J,-148.0,1,0,,0.0,0,0.0
420650,DDD,2013J,-39.0,1,0,,0.0,0,0.0
420745,DDD,2013J,-191.0,1,0,,0.0,0,0.0
421301,DDD,2013J,-106.0,1,1,40.0,0.0,2,0.5
422276,DDD,2013J,-82.0,0,2,81.0,11.313708498984761,2,1.0
422534,DDD,2013J,-165.0,0,2,68.5,2.1213203435596424,2,1.0
423147,DDD,2013J,-51.0,0,2,74.0,5.656854249492381,2,1.0
423474,DDD,2013J,-199.0,1,0,,0.0,0,0.0
423876,DDD,2013J,-151.0,0,1,67.0,0.0,2,0.5
425543,DDD,2013J,-39.0,1,2,60.0,5.656854249492381,2,1.0
426059,DDD,2013J,-32.0,0,2,80.0,11.313708498984761,2,1.0
426097,DDD,2013J,-137.0,1,0,,0.0,0,0.0
426887,DDD,2013J,-39.0,0,2,86.0,7.0710678118654755,2,1.0
427248,DDD,2013J,-70.0,1,0,,0.0,0,0.0
427344,DDD,2013J,-151.0,0,2,32.0,25.45584412271571,2,1.0
428321,DDD,2013J,-16.0,0,1,24.0,0.0,2,0.5
429212,DDD,2013J,-173.0,0,2,67.5,2.1213203435596424,2,1.0
429854,DDD,2013J,-64.0,0,2,73.5,3.5355339059327378,2,1.0
430356,DDD,2013J,-109.0,0,2,67.0,1.4142135623730951,2,1.0
431005,DDD,2013J,-23.0,0,1,22.0,0.0,2,0.5
432624,DDD,2013J,-187.0,1,2,75.0,11.313708498984761,2,1.0
432862,DDD,2013J,-185.0,0,2,71.5,2.1213203435596424,2,1.0
432968,DDD,2013J,-43.0,1,2,41.0,7.0710678118654755,2,1.0
433508,DDD,2013J,-29.0,0,1,78.0,0.0,2,0.5
433748,DDD,2013J,-101.0,0,2,84.5,3.5355339059327378,2,1.0
434159,DDD,2013J,-59.0,0,2,77.0,15.556349186104045,2,1.0
435587,DDD,2013J,-26.0,0,2,89.5,0.7071067811865476,2,1.0
437923,DDD,2013J,-43.0,0,2,57.5,6.363961030678928,2,1.0
438290,DDD,2013J,-86.0,1,2,75.5,4.949747468305833,2,1.0
438751,DDD,2013J,-73.0,0,2,89.5,6.363961030678928,2,1.0
439568,DDD,2013J,-82.0,0,2,92.5,2.1213203435596424,2,1.0
439713,DDD,2013J,-124.0,0,2,71.5,7.7781745930520225,2,1.0
439855,DDD,2013J,-73.0,0,2,89.5,2.1213203435596424,2,1.0
440003,DDD,2013J,-50.0,0,2,44.5,10.606601717798213,2,1.0
441342,DDD,2013J,-81.0,0,2,66.5,17.67766952966369,2,1.0
441444,DDD,2013J,-192.0,0,2,62.5,3.5355339059327378,2,1.0
441885,DDD,2013J,-192.0,0,2,73.5,0.7071067811865476,2,1.0
441892,DDD,2013J,-50.0,0,2,79.5,2.1213203435596424,2,1.0
442530,DDD,2013J,-56.0,1,0,,0.0,0,0.0
442547,DDD,2013J,-90.0,0,2,64.5,2.1213203435596424,2,1.0
442589,DDD,2013J,-53.0,0,2,81.5,10.606601717798213,2,1.0
442590,DDD,2013J,-114.0,0,2,85.5,0.7071067811865476,2,1.0
442878,DDD,2013J,-107.0,0,2,85.5,2.1213203435596424,2,1.0
442924,DDD,2013J,-45.0,0,2,85.5,4.949747468305833,2,1.0
443400,DDD,2013J,-29.0,0,2,55.5,28.991378028648448,2,1.0
443438,DDD,2013J,-176.0,0,2,67.5,4.949747468305833,2,1.0
443540,DDD,2013J,-67.0,1,2,26.5,19.091883092036785,2,1.0
443731,DDD,2013J,-39.0,0,2,96.0,2.8284271247461903,2,1.0
444063,DDD,2013J,-32.0,0,0,,0.0,0,0.0
444317,DDD,2013J,-148.0,0,2,59.0,2.8284271247461903,2,1.0
444375,DDD,2013J,-157.0,0,2,86.0,1.4142135623730951,2,1.0
444541,DDD,2013J,-143.0,1,1,33.0,0.0,2,0.5
444847,DDD,2013J,-35.0,1,0,,0.0,0,0.0
444909,DDD,2013J,-122.0,0,0,,0.0,0,0.0
445109,DDD,2013J,-53.0,0,2,88.5,7.7781745930520225,2,1.0
445386,DDD,2013J,-59.0,0,2,75.5,2.1213203435596424,2,1.0
445749,DDD,2013J,-78.0,1,1,66.0,0.0,2,0.5
445785,DDD,2013J,-39.0,1,1,69.0,0.0,2,0.5
445917,DDD,2013J,-52.0,0,2,88.5,4.949747468305833,2,1.0
445930,DDD,2013J,-53.0,0,2,79.0,0.0,2,1.0
446246,DDD,2013J,-87.0,0,2,92.5,2.1213203435596424,2,1.0
446279,DDD,2013J,-45.0,0,2,81.5,2.1213203435596424,2,1.0
446448,DDD,2013J,-86.0,1,2,78.5,3.5355339059327378,2,1.0
447059,DDD,2013J,-87.0,0,2,86.0,1.4142135623730951,2,1.0
464924,DDD,2013J,-179.0,0,2,84.0,7.0710678118654755,2,1.0
465399,DDD,2013J,-39.0,1,0,,0.0,0,0.0
465418,DDD,2013J,-198.0,1,0,,0.0,0,0.0
465441,DDD,2013J,-52.0,0,2,85.5,4.949747468305833,2,1.0
465629,DDD,2013J,-59.0,0,2,75.0,9.899494936611665,2,1.0
466158,DDD,2013J,-87.0,1,0,,0.0,0,0.0
466539,DDD,2013J,-198.0,0,2,84.0,0.0,2,1.0
466880,DDD,2013J,-29.0,0,2,82.5,13.435028842544403,2,1.0
467776,DDD,2013J,-103.0,1,1,18.0,0.0,2,0.5
468657,DDD,2013J,-65.0,1,1,43.0,0.0,2,0.5
468927,DDD,2013J,-115.0,0,2,79.0,1.4142135623730951,2,1.0
469389,DDD,2013J,-33.0,1,2,39.5,13.435028842544403,2,1.0
469465,DDD,2013J,24.0,0,1,57.0,0.0,2,0.5
469553,DDD,2013J,-18.0,0,2,83.0,4.242640687119285,2,1.0
470119,DDD,2013J,,1,0,,0.0,0,0.0
470403,DDD,2013J,-183.0,0,2,49.5,10.606601717798213,2,1.0
471373,DDD,2013J,-151.0,0,2,90.5,2.1213203435596424,2,1.0
472000,DDD,2013J,-38.0,0,2,64.5,9.192388155425117,2,1.0
472060,DDD,2013J,-33.0,0,1,85.0,0.0,2,0.5
473104,DDD,2013J,-56.0,0,2,65.5,7.7781745930520225,2,1.0
473340,DDD,2013J,-176.0,0,2,66.5,7.7781745930520225,2,1.0
473378,DDD,2013J,-93.0,1,2,92.0,1.4142135623730951,2,1.0
473406,DDD,2013J,-38.0,1,0,,0.0,0,0.0
473509,DDD,2013J,-74.0,1,0,,0.0,0,0.0
473640,DDD,2013J,-58.0,1,2,10.0,5.656854249492381,2,1.0
474246,DDD,2013J,-70.0,0,2,82.0,0.0,2,1.0
474385,DDD,2013J,-102.0,1,2,70.5,10.606601717798213,2,1.0
474495,DDD,2013J,-60.0,0,2,84.5,9.192388155425117,2,1.0
474508,DDD,2013J,-74.0,1,2,63.5,9.192388155425117,2,1.0
474902,DDD,2013J,-56.0,0,2,68.5,2.1213203435596424,2,1.0
476144,DDD,2013J,-70.0,0,2,67.5,2.1213203435596424,2,1.0
476170,DDD,2013J,-169.0,0,2,54.5,12.020815280171307,2,1.0
476355,DDD,2013J,-29.0,0,2,47.0,7.0710678118654755,2,1.0
476822,DDD,2013J,-85.0,0,2,65.0,11.313708498984761,2,1.0
476906,DDD,2013J,-45.0,1,0,,0.0,0,0.0
477120,DDD,2013J,-108.0,0,2,92.5,3.5355339059327378,2,1.0
477128,DDD,2013J,-157.0,0,2,90.0,12.727922061357855,2,1.0
477161,DDD,2013J,-103.0,0,2,81.0,9.899494936611665,2,1.0
477348,DDD,2013J,-59.0,0,2,81.5,4.949747468305833,2,1.0
477412,DDD,2013J,-95.0,0,0,,0.0,0,0.0
478238,DDD,2013J,-123.0,0,2,88.0,5.656854249492381,2,1.0
478244,DDD,2013J,-127.0,0,2,70.5,0.7071067811865476,2,1.0
478289,DDD,2013J,-58.0,1,2,68.5,0.7071067811865476,2,1.0
478692,DDD,2013J,-29.0,1,0,,0.0,0,0.0
478744,DDD,2013J,-22.0,1,0,,0.0,0,0.0
479141,DDD,2013J,-110.0,0,2,89.0,2.8284271247461903,2,1.0
479457,DDD,2013J,-176.0,0,2,93.0,1.4142135623730951,2,1.0
479848,DDD,2013J,-165.0,0,2,95.0,4.242640687119285,2,1.0
479977,DDD,2013J,-160.0,0,2,86.5,4.949747468305833,2,1.0
480716,DDD,2013J,-59.0,0,2,76.5,0.7071067811865476,2,1.0
480938,DDD,2013J,-102.0,0,2,80.0,14.142135623730951,2,1.0
481538,DDD,2013J,-107.0,0,2,86.5,7.7781745930520225,2,1.0
481667,DDD,2013J,-32.0,0,2,65.0,7.0710678118654755,2,1.0
481863,DDD,2013J,-38.0,1,1,80.0,0.0,2,0.5
482083,DDD,2013J,-45.0,0,2,70.5,30.405591591021544,2,1.0
482173,DDD,2013J,-179.0,1,2,93.5,6.363961030678928,2,1.0
482635,DDD,2013J,-117.0,1,0,,0.0,0,0.0
482868,DDD,2013J,-36.0,0,2,84.5,2.1213203435596424,2,1.0
483362,DDD,2013J,-141.0,0,2,69.0,1.4142135623730951,2,1.0
483934,DDD,2013J,-113.0,0,2,76.5,13.435028842544403,2,1.0
484266,DDD,2013J,-128.0,1,0,,0.0,0,0.0
484355,DDD,2013J,-151.0,1,2,41.5,10.606601717798213,2,1.0
484423,DDD,2013J,-29.0,0,2,79.5,0.7071067811865476,2,1.0
484436,DDD,2013J,-37.0,0,2,62.0,8.48528137423857,2,1.0
484999,DDD,2013J,-173.0,1,1,56.0,0.0,2,0.5
485195,DDD,2013J,-137.0,0,2,74.5,6.363961030678928,2,1.0
485506,DDD,2013J,-152.0,0,2,62.5,14.849242404917497,2,1.0
485519,DDD,2013J,-171.0,0,2,77.5,0.7071067811865476,2,1.0
485594,DDD,2013J,-68.0,0,2,88.5,9.192388155425117,2,1.0
485734,DDD,2013J,-60.0,0,2,83.0,7.0710678118654755,2,1.0
485791,DDD,2013J,-106.0,0,2,82.5,0.7071067811865476,2,1.0
485980,DDD,2013J,-157.0,1,0,,0.0,0,0.0
486533,DDD,2013J,-43.0,0,2,87.5,3.5355339059327378,2,1.0
486777,DDD,2013J,-201.0,1,0,,0.0,0,0.0
486877,DDD,2013J,-73.0,0,2,80.0,5.656854249492381,2,1.0
486890,DDD,2013J,-145.0,0,2,69.5,10.606601717798213,2,1.0
487293,DDD,2013J,-145.0,0,2,47.0,16.97056274847714,2,1.0
487556,DDD,2013J,-143.0,1,2,67.5,16.263455967290593,2,1.0
488198,DDD,2013J,-64.0,0,0,,0.0,0,0.0
488550,DDD,2013J,-58.0,1,0,,0.0,0,0.0
488575,DDD,2013J,-29.0,1,2,69.5,4.949747468305833,2,1.0
488680,DDD,2013J,-160.0,0,2,90.0,0.0,2,1.0
489084,DDD,2013J,-99.0,0,2,71.5,12.020815280171307,2,1.0
489150,DDD,2013J,-38.0,1,0,,0.0,0,0.0
489209,DDD,2013J,-203.0,0,2,80.0,5.656854249492381,2,1.0
489410,DDD,2013J,-45.0,0,2,77.5,7.7781745930520225,2,1.0
489990,DDD,2013J,-32.0,0,2,56.0,9.899494936611665,2,1.0
490164,DDD,2013J,-181.0,1,0,,0.0,0,0.0
490297,DDD,2013J,-56.0,1,2,68.0,5.656854249492381,2,1.0
490530,DDD,2013J,-36.0,1,1,61.0,0.0,2,0.5
490738,DDD,2013J,-137.0,1,2,12.5,2.1213203435596424,2,1.0
491081,DDD,2013J,-67.0,0,2,87.5,3.5355339059327378,2,1.0
491110,DDD,2013J,-131.0,1,2,87.0,1.4142135623730951,2,1.0
491688,DDD,2013J,-205.0,1,0,,0.0,0,0.0
491874,DDD,2013J,-122.0,1,2,87.5,2.1213203435596424,2,1.0
491875,DDD,2013J,-145.0,0,1,55.0,0.0,2,0.5
491912,DDD,2013J,-31.0,1,0,,0.0,0,0.0
491926,DDD,2013J,-89.0,0,2,83.5,6.363961030678928,2,1.0
492552,DDD,2013J,-136.0,1,1,60.0,0.0,2,0.5
492635,DDD,2013J,-70.0,0,2,81.5,4.949747468305833,2,1.0
492740,DDD,2013J,-171.0,0,2,80.0,0.0,2,1.0
492842,DDD,2013J,-32.0,1,0,,0.0,0,0.0
493147,DDD,2013J,-93.0,1,0,,0.0,0,0.0
493207,DDD,2013J,-202.0,1,1,66.0,0.0,2,0.5
493404,DDD,2013J,-92.0,0,1,86.0,0.0,2,0.5
493725,DDD,2013J,-203.0,0,2,59.5,4.949747468305833,2,1.0
493876,DDD,2013J,-43.0,1,1,30.0,0.0,2,0.5
493879,DDD,2013J,-38.0,1,0,,0.0,0,0.0
494389,DDD,2013J,-43.0,1,1,89.0,0.0,2,0.5
494667,DDD,2013J,-103.0,0,2,83.0,8.48528137423857,2,1.0
494722,DDD,2013J,-107.0,1,2,84.5,12.020815280171307,2,1.0
494728,DDD,2013J,-53.0,1,2,40.0,12.727922061357855,2,1.0
495115,DDD,2013J,-127.0,1,0,,0.0,0,0.0
495762,DDD,2013J,-165.0,1,0,,0.0,0,0.0
496154,DDD,2013J,-27.0,1,1,42.0,0.0,2,0.5
496185,DDD,2013J,-50.0,0,1,47.0,0.0,2,0.5
496315,DDD,2013J,-66.0,0,2,66.5,2.1213203435596424,2,1.0
496373,DDD,2013J,-67.0,1,0,,0.0,0,0.0
497229,DDD,2013J,-23.0,0,1,69.0,0.0,2,0.5
497475,DDD,2013J,-23.0,0,2,73.0,16.97056274847714,2,1.0
497590,DDD,2013J,-122.0,0,2,74.5,12.020815280171307,2,1.0
497809,DDD,2013J,-178.0,0,1,26.0,0.0,2,0.5
497994,DDD,2013J,-82.0,0,2,67.0,7.0710678118654755,2,1.0
498793,DDD,2013J,-59.0,1,1,44.0,0.0,2,0.5
498821,DDD,2013J,-203.0,0,2,83.5,4.949747468305833,2,1.0
498877,DDD,2013J,-95.0,1,0,,0.0,0,0.0
498903,DDD,2013J,-190.0,1,0,,0.0,0,0.0
499392,DDD,2013J,-32.0,0,1,37.0,0.0,2,0.5
499469,DDD,2013J,-49.0,0,1,86.0,0.0,2,0.5
500283,DDD,2013J,-67.0,0,2,65.5,2.1213203435596424,2,1.0
500339,DDD,2013J,-44.0,1,0,,0.0,0,0.0
500521,DDD,2013J,-56.0,1,0,,0.0,0,0.0
500581,DDD,2013J,-183.0,0,2,85.5,0.7071067811865476,2,1.0
500707,DDD,2013J,-53.0,1,2,70.5,7.7781745930520225,2,1.0
500785,DDD,2013J,-157.0,1,0,,0.0,0,0.0
501203,DDD,2013J,-97.0,0,2,82.5,2.1213203435596424,2,1.0
501488,DDD,2013J,-49.0,1,2,65.0,1.4142135623730951,2,1.0
501723,DDD,2013J,-103.0,1,2,72.5,9.192388155425117,2,1.0
501867,DDD,2013J,-43.0,0,2,88.5,10.606601717798213,2,1.0
502051,DDD,2013J,-90.0,1,1,52.0,0.0,2,0.5
502057,DDD,2013J,-45.0,1,0,,0.0,0,0.0
502207,DDD,2013J,-82.0,1,0,,0.0,0,0.0
502466,DDD,2013J,-82.0,1,1,19.0,0.0,2,0.5
502477,DDD,2013J,-38.0,0,2,88.5,2.1213203435596424,2,1.0
502638,DDD,2013J,-145.0,0,2,57.5,9.192388155425117,2,1.0
502642,DDD,2013J,-18.0,0,0,,0.0,0,0.0
503023,DDD,2013J,-129.0,0,2,75.0,4.242640687119285,2,1.0
503783,DDD,2013J,-152.0,0,2,66.5,4.949747468305833,2,1.0
503838,DDD,2013J,-45.0,0,2,54.0,5.656854249492381,2,1.0
504034,DDD,2013J,-18.0,1,1,62.0,0.0,2,0.5
504064,DDD,2013J,-130.0,1,0,,0.0,0,0.0
504234,DDD,2013J,-56.0,0,2,83.0,11.313708498984761,2,1.0
504368,DDD,2013J,-79.0,0,2,53.0,4.242640687119285,2,1.0
504429,DDD,2013J,-32.0,0,2,74.0,2.8284271247461903,2,1.0
504552,DDD,2013J,-15.0,1,0,,0.0,0,0.0
504596,DDD,2013J,-116.0,0,2,92.5,0.7071067811865476,2,1.0
504602,DDD,2013J,-183.0,0,1,54.0,0.0,2,0.5
504862,DDD,2013J,-56.0,0,1,51.0,0.0,2,0.5
505142,DDD,2013J,-137.0,1,2,49.0,7.0710678118654755,2,1.0
505209,DDD,2013J,-24.0,1,1,58.0,0.0,2,0.5
505561,DDD,2013J,-150.0,1,2,82.0,4.242640687119285,2,1.0
505856,DDD,2013J,-192.0,0,2,75.5,3.5355339059327378,2,1.0
506476,DDD,2013J,-202.0,1,1,73.0,0.0,2,0.5
506582,DDD,2013J,-156.0,0,2,96.0,0.0,2,1.0
506597,DDD,2013J,-36.0,1,0,,0.0,0,0.0
506829,DDD,2013J,-67.0,0,2,83.0,1.4142135623730951,2,1.0
507113,DDD,2013J,-68.0,0,2,89.0,4.242640687119285,2,1.0
507115,DDD,2013J,-29.0,0,1,85.0,0.0,2,0.5
507257,DDD,2013J,-25.0,0,0,,0.0,0,0.0
507285,DDD,2013J,-152.0,0,2,88.5,6.363961030678928,2,1.0
507344,DDD,2013J,-142.0,0,2,82.0,2.8284271247461903,2,1.0
507478,DDD,2013J,-101.0,0,2,54.0,2.8284271247461903,2,1.0
508025,DDD,2013J,-202.0,0,2,81.5,2.1213203435596424,2,1.0
508227,DDD,2013J,-45.0,1,0,,0.0,0,0.0
508246,DDD,2013J,-192.0,0,2,75.0,11.313708498984761,2,1.0
508601,DDD,2013J,-44.0,1,1,35.0,0.0,2,0.5
508615,DDD,2013J,-110.0,1,2,62.5,4.949747468305833,2,1.0
508637,DDD,2013J,-73.0,0,2,79.0,9.899494936611665,2,1.0
508785,DDD,2013J,-88.0,0,2,63.5,6.363961030678928,2,1.0
509102,DDD,2013J,-141.0,0,2,84.5,6.363961030678928,2,1.0
509279,DDD,2013J,-183.0,0,2,72.5,0.7071067811865476,2,1.0
509327,DDD,2013J,-124.0,0,2,65.0,9.899494936611665,2,1.0
509416,DDD,2013J,-49.0,1,0,,0.0,0,0.0
509501,DDD,2013J,-53.0,1,2,62.5,3.5355339059327378,2,1.0
509610,DDD,2013J,-95.0,0,2,73.5,3.5355339059327378,2,1.0
509929,DDD,2013J,-60.0,0,2,83.5,7.7781745930520225,2,1.0
